,ClientPeriod,MonthlySpending,TotalSpent,IsSeniorCitizen,Churn,Spending_Change_Ratio,Sex_Male,HasPartner_Yes,HasChild_Yes,HasPhoneService_Yes,HasMultiplePhoneNumbers_No phone service,HasMultiplePhoneNumbers_Yes,HasInternetService_Fiber optic,HasInternetService_No,HasOnlineSecurityService_No internet service,HasOnlineSecurityService_Yes,HasOnlineBackup_No internet service,HasOnlineBackup_Yes,HasDeviceProtection_No internet service,HasDeviceProtection_Yes,HasTechSupportAccess_No internet service,HasTechSupportAccess_Yes,HasOnlineTV_No internet service,HasOnlineTV_Yes,HasMovieSubscription_No internet service,HasMovieSubscription_Yes,HasContractPhone_One year,HasContractPhone_Two year,IsBillingPaperless_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
705,60,64.75,4039.5,0,0,0.0160292115360812,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
706,46,24.45,1066.15,0,0,0.022932983163719924,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
707,2,19.4,61.05,0,0,0.31777231777231774,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
708,71,25.6,1888.25,0,0,0.01355752681053886,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
709,52,20.4,1090.65,0,0,0.018704442305047447,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
710,70,48.4,3442.8,0,0,0.014058324619495757,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
711,39,20.7,762.45,0,0,0.027149321266968323,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
712,9,20.4,184.1,0,0,0.11080934274850625,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
713,7,35.5,249.55,0,0,0.14225606090963733,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
714,68,114.7,7849.85,0,0,0.014611744173455543,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
715,30,85.0,2624.25,0,1,0.03239020672573116,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
716,49,107.95,5293.2,0,1,0.02039409053124764,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
717,42,19.8,849.9,0,0,0.023296858453935757,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
718,11,20.9,202.3,0,0,0.1033119130004943,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
719,11,29.6,346.45,0,0,0.08543801414345505,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
720,72,86.65,6224.8,0,0,0.013920125947821617,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
721,70,105.35,7511.9,1,0,0.01402441459550846,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
722,56,24.15,1402.25,0,0,0.017222321269388483,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
723,1,40.1,40.1,0,1,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
724,61,19.1,1143.8,0,0,0.01669872355306872,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
725,25,25.4,546.85,0,0,0.04644783761543384,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
726,72,105.0,7589.8,0,0,0.013834356636538512,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
727,64,47.85,3147.5,0,1,0.015202541699761716,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
728,72,90.45,6565.85,0,0,0.013775824912235278,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
729,2,62.15,113.1,0,0,0.5495137046861185,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
730,3,19.85,63.75,0,1,0.31137254901960787,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
731,42,67.7,2882.25,0,0,0.02348859398039726,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True
732,69,85.4,5869.4,0,0,0.014550039186288208,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
733,21,68.65,1493.2,0,0,0.04597508706134477,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
734,35,25.45,809.25,0,0,0.031448872412727834,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
735,71,19.8,1396.25,0,0,0.014180841539838854,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
736,18,95.95,1745.5,0,0,0.05496992265826411,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
737,2,20.0,32.7,0,0,0.6116207951070336,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
738,71,80.7,5676.0,1,0,0.014217758985200847,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
739,58,100.35,5681.1,0,0,0.017663832708454348,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
740,51,20.65,1020.75,0,0,0.02023022287533676,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
741,37,19.8,813.3,0,0,0.024345260051641462,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
742,68,76.9,5023.0,0,0,0.015309575950627116,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False
743,72,63.8,4684.3,0,0,0.013619964562474648,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
744,48,97.05,4692.95,0,0,0.02067995610436932,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
745,7,70.1,467.55,1,1,0.14993048871778417,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
746,57,112.95,6465.0,0,1,0.017470997679814384,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
747,69,110.55,7610.1,1,0,0.014526747348917884,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
748,1,77.15,77.15,0,1,1.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
749,1,19.9,19.9,0,0,1.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
750,1,19.2,19.2,0,0,1.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
751,46,24.9,1174.8,0,0,0.021195097037793667,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
752,9,88.4,788.6,0,0,0.11209738777580523,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
753,51,95.15,5000.05,0,0,0.019029809701902982,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
754,71,116.05,8297.5,0,0,0.013986140403736065,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
755,1,79.7,79.7,0,1,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
756,15,83.2,1130.0,0,0,0.0736283185840708,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
757,4,20.05,83.3,0,0,0.24069627851140457,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
758,1,69.85,69.85,0,1,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
759,1,50.75,50.75,0,0,1.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
760,70,57.8,4039.3,0,0,0.014309410046295148,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
761,18,35.2,607.3,0,0,0.057961468796311554,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
762,58,44.1,2413.05,0,0,0.018275626282091128,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
763,51,87.35,4473.0,0,0,0.019528280795886428,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
764,67,19.25,1372.9,0,0,0.01402141452400029,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
765,24,54.8,1291.3,1,0,0.042437853326105474,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
766,47,104.1,5135.15,0,0,0.02027204658091779,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
767,27,85.9,2220.1,1,0,0.03869195081302645,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
